Time_s,Force_Ref_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,k_scalar
59.9444,0.8000,0.718622,0.818044,0.390869,54.6680,47.0215,0.724415
59.9456,0.8000,0.718622,0.818044,0.390869,54.6680,47.0215,0.724423
59.9467,0.8000,0.718622,0.818044,0.390869,54.5801,46.9336,0.724431
59.9478,0.8000,0.718622,0.818044,0.390869,54.5801,46.9336,0.724440
59.9489,0.8000,0.718622,0.818044,0.390869,54.5801,46.9336,0.724448
59.9500,0.8000,0.718622,0.818044,0.390869,54.5801,46.9336,0.724456
59.9511,0.8000,0.718622,0.818044,0.390869,54.4922,46.9336,0.724464
59.9522,0.8000,0.718622,0.818044,0.390869,54.4922,46.9336,0.724472
59.9533,0.8000,0.718622,0.818044,0.390869,54.4922,46.8457,0.724480
59.9545,0.8000,0.718622,0.818044,0.390869,54.4922,46.8457,0.724488
59.9556,0.8000,0.718622,0.818044,0.390869,54.4922,46.8457,0.724497
59.9567,0.8000,0.718622,0.818044,0.390869,54.4043,46.8457,0.724505
59.9578,0.8000,0.718622,0.818044,0.390869,54.4043,46.8457,0.724513
59.9589,0.8000,0.718622,0.818044,0.390869,54.4043,46.7578,0.724521
59.9601,0.8000,0.718622,0.818044,0.390869,54.3164,46.7578,0.724529
59.9611,0.8000,0.718622,0.818044,0.390869,54.3164,46.7578,0.724537
59.9622,0.8000,0.718622,0.818044,0.390869,54.3164,46.6699,0.724545
59.9633,0.8000,0.718622,0.818044,0.390869,54.3164,46.6699,0.724554
59.9644,0.8000,0.718622,0.818044,0.390869,54.3164,46.6699,0.724562
59.9656,0.8000,0.718622,0.818044,0.390869,54.3164,46.5820,0.724570
59.9669,0.8000,0.718622,0.818044,0.390869,54.2285,46.5820,0.724578
59.9679,0.8000,0.718622,0.818044,0.390869,54.2285,46.4062,0.724586
59.9690,0.8000,0.718622,0.818044,0.390869,54.2285,46.4062,0.724594
59.9702,0.8000,0.718622,0.818044,0.390869,54.2285,46.4062,0.724602
59.9713,0.8000,0.718622,0.818044,0.390869,54.2285,46.3184,0.724611
59.9724,0.8000,0.718622,0.818044,0.390869,54.2285,46.2305,0.724619
59.9734,0.8000,0.718622,0.818044,0.390869,54.2285,46.2305,0.724627
59.9745,0.8000,0.718622,0.818044,0.390869,54.2285,46.1426,0.724635
59.9756,0.8000,0.718622,0.818044,0.390869,54.2285,46.1426,0.724643
59.9767,0.8000,0.718622,0.818044,0.390869,54.2285,46.0547,0.724651
59.9778,0.8000,0.718622,0.818044,0.390869,54.2285,46.0547,0.724659
59.9790,0.8000,0.718622,0.818044,0.390869,54.2285,46.0547,0.724667
59.9800,0.8000,0.718622,0.818044,0.390869,54.2285,45.9668,0.724676
59.9812,0.8000,0.718622,0.818044,0.390869,54.2285,45.8789,0.724684
59.9823,0.8000,0.718622,0.818044,0.390869,54.2285,45.7910,0.724692
59.9835,0.8000,0.718622,0.818044,0.390869,54.2285,45.7910,0.724700
59.9845,0.8000,0.718622,0.818044,0.390869,54.2285,45.7910,0.724708
59.9856,0.8000,0.718622,0.818044,0.390869,54.2285,45.7031,0.724716
59.9867,0.8000,0.718622,0.818044,0.390869,54.1406,45.7031,0.724724
59.9879,0.8000,0.718622,0.818044,0.390869,54.1406,45.6152,0.724733
59.9889,0.8000,0.718622,0.818044,0.390869,54.2285,45.6152,0.724741
59.9900,0.8000,0.718622,0.818044,0.390869,54.1406,45.5273,0.724749
59.9911,0.8000,0.718622,0.818044,0.390869,54.1406,45.4395,0.724757
59.9922,0.8000,0.718622,0.818044,0.390869,54.1406,45.4395,0.724765
59.9933,0.8000,0.718622,0.818044,0.390869,54.1406,45.4395,0.724773
59.9944,0.8000,0.718622,0.818044,0.390869,54.1406,45.3516,0.724781
59.9956,0.8000,0.718622,0.818044,0.390869,54.1406,45.2637,0.724790
59.9967,0.8000,0.718622,0.818044,0.390869,54.1406,45.2637,0.724798
59.9978,0.8000,0.718622,0.818044,0.390869,54.1406,45.2637,0.724806
59.9989,0.8000,0.718622,0.818044,0.390869,54.1406,45.1758,0.724814
60.0001,0.5000,0.718622,0.818044,0.390869,54.1406,45.0000,0.724792
60.0011,0.5000,0.718622,0.818044,0.390869,54.1406,45.0000,0.724770
60.0022,0.5000,0.718622,0.818044,0.390869,54.1406,44.9121,0.724748
60.0034,0.5000,0.717695,0.817267,0.390948,54.0527,44.9121,0.724727
60.0045,0.5000,0.717695,0.817267,0.390948,54.0527,44.8242,0.724705
60.0056,0.5000,0.717695,0.817267,0.390948,54.0527,44.8242,0.724683
60.0067,0.5000,0.717695,0.817267,0.390948,54.0527,44.7363,0.724661
60.0078,0.5000,0.717695,0.817267,0.390948,54.0527,44.6484,0.724640
60.0089,0.5000,0.717695,0.817267,0.390948,54.0527,44.6484,0.724618
60.0101,0.5000,0.717695,0.817267,0.390948,54.0527,44.5605,0.724596
60.0111,0.5000,0.717695,0.817267,0.390948,53.9648,44.5605,0.724574
60.0122,0.5000,0.717695,0.817267,0.390948,53.9648,44.4727,0.724552
60.0133,0.5000,0.717695,0.817267,0.390948,53.9648,44.4727,0.724531
60.0144,0.5000,0.717695,0.817267,0.390948,53.9648,44.4727,0.724509
60.0156,0.5000,0.717695,0.817267,0.390948,53.9648,44.3848,0.724487
60.0167,0.5000,0.717695,0.817267,0.390948,53.9648,44.3848,0.724465
60.0178,0.5000,0.717695,0.817267,0.390948,53.9648,44.2969,0.724444
60.0189,0.5000,0.717695,0.817267,0.390948,53.8770,44.2969,0.724422
60.0200,0.5000,0.717695,0.817267,0.390948,53.8770,44.2090,0.724400
60.0212,0.5000,0.717695,0.817267,0.390948,53.8770,44.1211,0.724378
60.0222,0.5000,0.717695,0.817267,0.390948,53.8770,44.1211,0.724357
60.0234,0.5000,0.717695,0.817267,0.390948,53.8770,44.1211,0.724335
60.0245,0.5000,0.717695,0.817267,0.390948,53.7891,44.0332,0.724313
60.0256,0.5000,0.717695,0.817267,0.390948,53.7891,44.0332,0.724291
60.0267,0.5000,0.717695,0.817267,0.390948,53.7891,44.0332,0.724269
60.0278,0.5000,0.717695,0.817267,0.390948,53.7891,44.0332,0.724248
60.0289,0.5000,0.717695,0.817267,0.390948,53.7891,43.9453,0.724226
60.0300,0.5000,0.717695,0.817267,0.390948,53.7891,43.9453,0.724204
60.0312,0.5000,0.717695,0.817267,0.390948,53.7012,43.9453,0.724182
60.0323,0.5000,0.717695,0.817267,0.390948,53.7012,43.8574,0.724161
60.0334,0.5000,0.717695,0.817267,0.390948,53.7012,43.8574,0.724139
60.0345,0.5000,0.717695,0.817267,0.390948,53.7012,43.8574,0.724117
60.0356,0.5000,0.717695,0.817267,0.390948,53.7012,43.7695,0.724095
60.0367,0.5000,0.717695,0.817267,0.390948,53.7012,43.7695,0.724074
60.0378,0.5000,0.717695,0.817267,0.390948,53.6133,43.7695,0.724052
60.0389,0.5000,0.717695,0.817267,0.390948,53.6133,43.7695,0.724030
60.0401,0.5000,0.717695,0.817267,0.390948,53.6133,43.5937,0.724008
60.0411,0.5000,0.717695,0.817267,0.390948,53.5254,43.5937,0.723986
60.0422,0.5000,0.717695,0.817267,0.390948,53.5254,43.5937,0.723965
60.0433,0.5000,0.717695,0.817267,0.390948,53.5254,43.5937,0.723943
60.0445,0.5000,0.717695,0.817267,0.390948,53.5254,43.5937,0.723921
60.0456,0.5000,0.717695,0.817267,0.390948,53.4375,43.5059,0.723899
60.0467,0.5000,0.717695,0.817267,0.390948,53.4375,43.5059,0.723878
60.0478,0.5000,0.717695,0.817267,0.390948,53.4375,43.5059,0.723856
60.0489,0.5000,0.717695,0.817267,0.390948,53.4375,43.5059,0.723834
60.0501,0.5000,0.717695,0.817267,0.390948,53.3496,43.5059,0.723812
60.0511,0.5000,0.717695,0.817267,0.390948,53.3496,43.5059,0.723791
60.0522,0.5000,0.717695,0.817267,0.390948,53.3496,43.5059,0.723769
60.0533,0.5000,0.717695,0.817267,0.390948,53.2617,43.5059,0.723747
60.0544,0.5000,0.717695,0.817267,0.390948,53.2617,43.5059,0.723725
60.0556,0.5000,0.717695,0.817267,0.390948,53.2617,43.5059,0.723703
60.0567,0.5000,0.717695,0.817267,0.390948,53.2617,43.5059,0.723682
60.0578,0.5000,0.717695,0.817267,0.390948,53.1738,43.5059,0.723660
60.0589,0.5000,0.717695,0.817267,0.390948,53.1738,43.5059,0.723638
60.0601,0.5000,0.717695,0.817267,0.390948,53.1738,43.5059,0.723616
60.0611,0.5000,0.717695,0.817267,0.390948,53.0859,43.5059,0.723595
60.0622,0.5000,0.717695,0.817267,0.390948,53.0859,43.5059,0.723573
60.0633,0.5000,0.717695,0.817267,0.390948,53.0859,43.5059,0.723551
60.0645,0.5000,0.717695,0.817267,0.390948,53.0859,43.5059,0.723529
60.0656,0.5000,0.717695,0.817267,0.390948,53.0859,43.5059,0.723508
60.0667,0.5000,0.717695,0.817267,0.390948,52.9980,43.5059,0.723486
60.0678,0.5000,0.717695,0.817267,0.390948,52.9980,43.5059,0.723464
60.0690,0.5000,0.717695,0.817267,0.390948,52.9980,43.5059,0.723442
60.0700,0.5000,0.717695,0.817267,0.390948,52.9980,43.5059,0.723420
60.0711,0.5000,0.717695,0.817267,0.390948,52.9102,43.5059,0.723399
60.0722,0.5000,0.717695,0.817267,0.390948,52.9102,43.5059,0.723377
60.0733,0.5000,0.717695,0.817267,0.390948,52.9102,43.5059,0.723355
60.0745,0.5000,0.717695,0.817267,0.390948,52.8223,43.5059,0.723333
60.0756,0.5000,0.717695,0.817267,0.390948,52.8223,43.5059,0.723312
60.0767,0.5000,0.717695,0.817267,0.390948,52.8223,43.5059,0.723290
60.0778,0.5000,0.717695,0.817267,0.390948,52.7344,43.5059,0.723268
60.0791,0.5000,0.717695,0.817267,0.390948,52.7344,43.5059,0.723246
60.0803,0.5000,0.717695,0.817267,0.390948,52.7344,43.5059,0.723225
60.0813,0.5000,0.717695,0.817267,0.390948,52.6465,43.5059,0.723203
60.0825,0.5000,0.717695,0.817267,0.390948,52.6465,43.5059,0.723181
60.0834,0.5000,0.717695,0.817267,0.390948,52.6465,43.5059,0.723159
60.0845,0.5000,0.717695,0.817267,0.390948,52.6465,43.5059,0.723137
60.0856,0.5000,0.717695,0.817267,0.390948,52.5586,43.5059,0.723116
60.0867,0.5000,0.717695,0.817267,0.390948,52.5586,43.5059,0.723094
60.0878,0.5000,0.717695,0.817267,0.390948,52.5586,43.5059,0.723072
60.0889,0.5000,0.717695,0.817267,0.390948,52.5586,43.5059,0.723050
60.0901,0.5000,0.717695,0.817267,0.390948,52.4707,43.5059,0.723029
60.0911,0.5000,0.717695,0.817267,0.390948,52.4707,43.5059,0.723007
60.0922,0.5000,0.717695,0.817267,0.390948,52.4707,43.5059,0.722985
60.0933,0.5000,0.717922,0.817505,0.391027,52.4707,43.5059,0.722963
60.0945,0.5000,0.717922,0.817505,0.391027,52.4707,43.5937,0.722941
60.0956,0.5000,0.717922,0.817505,0.391027,52.3828,43.5937,0.722920
60.0967,0.5000,0.717922,0.817505,0.391027,52.3828,43.5937,0.722898
60.0978,0.5000,0.717922,0.817505,0.391027,52.3828,43.7695,0.722876
60.0989,0.5000,0.717922,0.817505,0.391027,52.3828,43.8574,0.722854
60.1000,0.5000,0.717922,0.817505,0.391027,52.2949,43.8574,0.722832
60.1013,0.5000,0.717922,0.817505,0.391027,52.2949,44.0332,0.722811
60.1023,0.5000,0.717922,0.817505,0.391027,52.2949,44.1211,0.722789
60.1034,0.5000,0.717922,0.817505,0.391027,52.2070,44.2090,0.722767
60.1045,0.5000,0.717922,0.817505,0.391027,52.2070,44.2969,0.722745
60.1056,0.5000,0.717922,0.817505,0.391027,52.2070,44.3848,0.722724
60.1067,0.5000,0.717922,0.817505,0.391027,52.2070,44.4727,0.722702
60.1078,0.5000,0.717922,0.817505,0.391027,52.1191,44.6484,0.722680
60.1089,0.5000,0.717922,0.817505,0.391027,52.1191,44.7363,0.722658
60.1100,0.5000,0.717922,0.817505,0.391027,52.1191,44.8242,0.722636
60.1111,0.5000,0.717922,0.817505,0.391027,52.1191,45.1758,0.722615
60.1122,0.5000,0.717922,0.817505,0.391027,52.1191,45.2637,0.722593
60.1133,0.5000,0.717922,0.817505,0.391027,52.0313,45.3516,0.722571
60.1144,0.5000,0.717922,0.817505,0.391027,52.0313,45.4395,0.722549
60.1156,0.5000,0.717922,0.817505,0.391027,52.0313,45.5273,0.722527
60.1167,0.5000,0.717922,0.817505,0.391027,52.0313,45.6152,0.722506
60.1178,0.5000,0.717922,0.817505,0.391027,52.0313,45.7031,0.722484
60.1189,0.5000,0.717922,0.817505,0.391027,52.0313,45.7910,0.722462
60.1201,0.5000,0.717922,0.817505,0.391027,51.9434,45.9668,0.722440
60.1211,0.5000,0.717922,0.817505,0.391027,51.9434,46.0547,0.722418
60.1222,0.5000,0.717922,0.817505,0.391027,51.9434,46.1426,0.722397
60.1233,0.5000,0.717922,0.817505,0.391027,51.9434,46.1426,0.722375
60.1245,0.5000,0.717922,0.817505,0.391027,51.9434,46.2305,0.722353
60.1256,0.5000,0.717922,0.817505,0.391027,51.9434,46.3184,0.722331
60.1267,0.5000,0.717922,0.817505,0.391027,51.8555,46.4062,0.722309
60.1278,0.5000,0.717922,0.817505,0.391027,51.8555,46.4062,0.722288
60.1289,0.5000,0.717922,0.817505,0.391027,51.8555,46.5820,0.722266
60.1301,0.5000,0.717922,0.817505,0.391027,51.8555,46.6699,0.722244
60.1311,0.5000,0.717922,0.817505,0.391027,51.8555,46.7578,0.722222
60.1322,0.5000,0.717922,0.817505,0.391027,51.8555,46.7578,0.722201
60.1333,0.5000,0.717922,0.817505,0.391027,51.8555,46.7578,0.722179
60.1345,0.5000,0.717922,0.817505,0.391027,51.8555,46.8457,0.722157
60.1356,0.5000,0.717922,0.817505,0.391027,51.8555,46.8457,0.722135
60.1367,0.5000,0.717922,0.817505,0.391027,51.7676,46.8457,0.722113
60.1378,0.5000,0.717922,0.817505,0.391027,51.7676,46.8457,0.722092
60.1389,0.5000,0.717922,0.817505,0.391027,51.7676,46.8457,0.722070
60.1400,0.5000,0.717922,0.817505,0.391027,51.7676,46.8457,0.722048
60.1412,0.5000,0.717922,0.817505,0.391027,51.7676,46.8457,0.722026
60.1422,0.5000,0.717922,0.817505,0.391027,51.7676,46.8457,0.722004
60.1433,0.5000,0.717922,0.817505,0.391027,51.7676,46.8457,0.721983
60.1445,0.5000,0.717922,0.817505,0.391027,51.7676,46.8457,0.721961
60.1456,0.5000,0.717922,0.817505,0.391027,51.7676,46.8457,0.721939
60.1467,0.5000,0.717922,0.817505,0.391027,51.7676,46.7578,0.721917
60.1478,0.5000,0.717922,0.817505,0.391027,51.7676,46.7578,0.721895
60.1489,0.5000,0.717922,0.817505,0.391027,51.7676,46.7578,0.721874
60.1500,0.5000,0.717922,0.817505,0.391027,51.7676,46.7578,0.721852
60.1511,0.5000,0.717922,0.817505,0.391027,51.7676,46.7578,0.721830
60.1522,0.5000,0.717922,0.817505,0.391027,51.7676,46.6699,0.721808
60.1533,0.5000,0.717922,0.817505,0.391027,51.7676,46.6699,0.721786
60.1544,0.5000,0.717922,0.817505,0.391027,51.7676,46.6699,0.721765
60.1556,0.5000,0.717922,0.817505,0.391027,51.7676,46.6699,0.721743
60.1567,0.5000,0.717922,0.817505,0.391027,51.7676,46.5820,0.721721
60.1578,0.5000,0.717922,0.817505,0.391027,51.7676,46.5820,0.721699
60.1589,0.5000,0.717922,0.817505,0.391027,51.7676,46.4062,0.721678
60.1601,0.5000,0.717922,0.817505,0.391027,51.7676,46.4062,0.721656
60.1612,0.5000,0.717922,0.817505,0.391027,51.7676,46.3184,0.721634
60.1622,0.5000,0.717922,0.817505,0.391027,51.7676,46.3184,0.721612
60.1633,0.5000,0.717922,0.817505,0.391027,51.7676,46.3184,0.721590
60.1645,0.5000,0.717922,0.817505,0.391027,51.7676,46.2305,0.721569
60.1656,0.5000,0.717922,0.817505,0.391027,51.7676,46.2305,0.721547
60.1668,0.5000,0.717922,0.817505,0.391027,51.7676,46.1426,0.721525
60.1679,0.5000,0.717922,0.817505,0.391027,51.7676,46.1426,0.721503
60.1690,0.5000,0.717922,0.817505,0.391027,51.7676,46.0547,0.721481
60.1702,0.5000,0.717922,0.817505,0.391027,51.7676,46.0547,0.721460
60.1712,0.5000,0.717922,0.817505,0.391027,51.7676,45.9668,0.721438
60.1724,0.5000,0.717922,0.817505,0.391027,51.7676,45.9668,0.721416
60.1734,0.5000,0.717922,0.817505,0.391027,51.7676,45.8789,0.721394
60.1745,0.5000,0.717922,0.817505,0.391027,51.7676,45.8789,0.721372
60.1756,0.5000,0.717922,0.817505,0.391027,51.7676,45.7910,0.721351
60.1767,0.5000,0.717922,0.817505,0.391027,51.7676,45.7910,0.721329
60.1778,0.5000,0.717922,0.817505,0.391027,51.7676,45.7031,0.721307
60.1790,0.5000,0.717922,0.817505,0.391027,51.7676,45.7031,0.721285
60.1802,0.5000,0.717922,0.817505,0.391027,51.7676,45.6152,0.721263
60.1812,0.5000,0.717922,0.817505,0.391027,51.7676,45.5273,0.721242
60.1823,0.5000,0.717922,0.817505,0.391027,51.7676,45.5273,0.721220
60.1834,0.5000,0.718477,0.818010,0.391064,51.7676,45.5273,0.721198
60.1845,0.5000,0.718477,0.818010,0.391064,51.7676,45.4395,0.721176
60.1856,0.5000,0.718477,0.818010,0.391064,51.8555,45.3516,0.721154
60.1867,0.5000,0.718477,0.818010,0.391064,51.8555,45.3516,0.721132
60.1878,0.5000,0.718477,0.818010,0.391064,51.9434,45.2637,0.721111
60.1889,0.5000,0.718477,0.818010,0.391064,51.9434,45.2637,0.721089
60.1901,0.5000,0.718477,0.818010,0.391064,52.1191,45.1758,0.721067
60.1912,0.5000,0.718477,0.818010,0.391064,52.2070,45.0000,0.721045
60.1922,0.5000,0.718477,0.818010,0.391064,52.2949,45.0000,0.721023
60.1933,0.5000,0.718477,0.818010,0.391064,52.3828,44.9121,0.721001
60.1944,0.5000,0.718477,0.818010,0.391064,52.4707,44.9121,0.720980
60.1956,0.5000,0.718477,0.818010,0.391064,52.6465,44.8242,0.720958
60.1967,0.5000,0.718477,0.818010,0.391064,52.7344,44.8242,0.720936
60.1978,0.5000,0.718477,0.818010,0.391064,52.9102,44.8242,0.720914
60.1989,0.5000,0.718477,0.818010,0.391064,52.9980,44.7363,0.720892
60.2001,0.5000,0.718477,0.818010,0.391064,53.2617,44.6484,0.720870
60.2011,0.5000,0.718477,0.818010,0.391064,53.4375,44.5605,0.720848
60.2023,0.5000,0.718477,0.818010,0.391064,53.5254,44.5605,0.720827
60.2033,0.5000,0.718477,0.818010,0.391064,53.6133,44.5605,0.720805
60.2045,0.5000,0.718477,0.818010,0.391064,53.7891,44.4727,0.720783
60.2056,0.5000,0.718477,0.818010,0.391064,53.8770,44.4727,0.720761
60.2067,0.5000,0.718477,0.818010,0.391064,54.0527,44.3848,0.720739
60.2078,0.5000,0.718477,0.818010,0.391064,54.1406,44.3848,0.720717
60.2089,0.5000,0.718477,0.818010,0.391064,54.3164,44.2969,0.720696
60.2101,0.5000,0.718477,0.818010,0.391064,54.4922,44.2090,0.720674
60.2112,0.5000,0.718477,0.818010,0.391064,54.6680,44.2090,0.720652
60.2122,0.5000,0.718477,0.818010,0.391064,54.7559,44.2090,0.720630
60.2133,0.5000,0.718477,0.818010,0.391064,54.8438,44.1211,0.720608
60.2145,0.5000,0.718477,0.818010,0.391064,54.9316,44.1211,0.720586
60.2156,0.5000,0.718477,0.818010,0.391064,55.0195,44.0332,0.720564
60.2167,0.5000,0.718477,0.818010,0.391064,55.1074,44.0332,0.720543
60.2178,0.5000,0.718477,0.818010,0.391064,55.2832,44.0332,0.720521
60.2189,0.5000,0.718477,0.818010,0.391064,55.2832,44.0332,0.720499
60.2200,0.5000,0.718477,0.818010,0.391064,55.4590,43.9453,0.720477
60.2211,0.5000,0.718477,0.818010,0.391064,55.5469,43.8574,0.720455
60.2222,0.5000,0.718477,0.818010,0.391064,55.6348,43.8574,0.720433
60.2233,0.5000,0.718477,0.818010,0.391064,55.7227,43.8574,0.720412
60.2245,0.5000,0.718477,0.818010,0.391064,55.8105,43.7695,0.720390
60.2256,0.5000,0.718477,0.818010,0.391064,55.8984,43.7695,0.720368
60.2267,0.5000,0.718477,0.818010,0.391064,55.9863,43.7695,0.720346
60.2278,0.5000,0.718477,0.818010,0.391064,55.9863,43.7695,0.720324
60.2289,0.5000,0.718477,0.818010,0.391064,56.0742,43.5937,0.720302
60.2301,0.5000,0.718477,0.818010,0.391064,56.2500,43.5937,0.720280
60.2312,0.5000,0.718477,0.818010,0.391064,56.2500,43.5059,0.720259
60.2323,0.5000,0.718477,0.818010,0.391064,56.3379,43.5059,0.720237
60.2333,0.5000,0.718477,0.818010,0.391064,56.3379,43.5059,0.720215
60.2345,0.5000,0.718477,0.818010,0.391064,56.4258,43.5059,0.720193
60.2356,0.5000,0.718477,0.818010,0.391064,56.4258,43.5059,0.720171
60.2367,0.5000,0.718477,0.818010,0.391064,56.5137,43.5059,0.720149
60.2378,0.5000,0.718477,0.818010,0.391064,56.5137,43.4180,0.720127
60.2389,0.5000,0.718477,0.818010,0.391064,56.6016,43.4180,0.720106
60.2400,0.5000,0.718477,0.818010,0.391064,56.6016,43.4180,0.720084
60.2411,0.5000,0.718477,0.818010,0.391064,56.6016,43.4180,0.720062
60.2423,0.5000,0.718477,0.818010,0.391064,56.6016,43.4180,0.720040
60.2433,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.720018
60.2445,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719996
60.2456,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719975
60.2467,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719953
60.2478,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719931
60.2489,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719909
60.2501,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719887
60.2512,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719865
60.2522,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719843
60.2533,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719822
60.2544,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719800
60.2556,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719778
60.2567,0.5000,0.718477,0.818010,0.391064,56.6895,43.4180,0.719756
60.2578,0.5000,0.718477,0.818010,0.391064,56.6016,43.4180,0.719734
60.2589,0.5000,0.718477,0.818010,0.391064,56.6016,43.4180,0.719712
60.2600,0.5000,0.718477,0.818010,0.391064,56.6016,43.4180,0.719691
60.2612,0.5000,0.718477,0.818010,0.391064,56.6016,43.4180,0.719669
60.2622,0.5000,0.718477,0.818010,0.391064,56.6016,43.4180,0.719647
60.2633,0.5000,0.718477,0.818010,0.391064,56.5137,43.4180,0.719625
60.2645,0.5000,0.718477,0.818010,0.391064,56.5137,43.4180,0.719603
60.2656,0.5000,0.718477,0.818010,0.391064,56.5137,43.4180,0.719581
60.2667,0.5000,0.718477,0.818010,0.391064,56.5137,43.4180,0.719559
60.2678,0.5000,0.718477,0.818010,0.391064,56.4258,43.4180,0.719538
60.2689,0.5000,0.719555,0.818869,0.390879,56.4258,43.4180,0.719516
60.2700,0.5000,0.719555,0.818869,0.390879,56.4258,43.4180,0.719494
60.2712,0.5000,0.719555,0.818869,0.390879,56.3379,43.4180,0.719472
60.2722,0.5000,0.719555,0.818869,0.390879,56.3379,43.4180,0.719450
60.2733,0.5000,0.719555,0.818869,0.390879,56.2500,43.4180,0.719428
60.2745,0.5000,0.719555,0.818869,0.390879,56.2500,43.4180,0.719406
60.2756,0.5000,0.719555,0.818869,0.390879,56.2500,43.4180,0.719384
60.2767,0.5000,0.719555,0.818869,0.390879,56.1621,43.4180,0.719362
60.2778,0.5000,0.719555,0.818869,0.390879,56.1621,43.4180,0.719340
60.2789,0.5000,0.719555,0.818869,0.390879,56.1621,43.4180,0.719318
60.2800,0.5000,0.719555,0.818869,0.390879,56.0742,43.4180,0.719296
60.2812,0.5000,0.719555,0.818869,0.390879,56.0742,43.4180,0.719274
60.2822,0.5000,0.719555,0.818869,0.390879,55.9863,43.4180,0.719252
60.2834,0.5000,0.719555,0.818869,0.390879,55.9863,43.4180,0.719230
60.2845,0.5000,0.719555,0.818869,0.390879,55.8984,43.4180,0.719208
60.2856,0.5000,0.719555,0.818869,0.390879,55.8984,43.4180,0.719186
60.2867,0.5000,0.719555,0.818869,0.390879,55.8984,43.5059,0.719164
60.2878,0.5000,0.719555,0.818869,0.390879,55.8105,43.5059,0.719142
60.2889,0.5000,0.719555,0.818869,0.390879,55.8105,43.5059,0.719120
60.2901,0.5000,0.719555,0.818869,0.390879,55.8105,43.5937,0.719098
60.2912,0.5000,0.719555,0.818869,0.390879,55.7227,43.7695,0.719077
60.2922,0.5000,0.719555,0.818869,0.390879,55.7227,43.8574,0.719055
60.2933,0.5000,0.719555,0.818869,0.390879,55.7227,43.9453,0.719033
60.2944,0.5000,0.719555,0.818869,0.390879,55.7227,44.0332,0.719011
60.2956,0.5000,0.719555,0.818869,0.390879,55.6348,44.1211,0.718989
60.2967,0.5000,0.719555,0.818869,0.390879,55.6348,44.2090,0.718967
60.2978,0.5000,0.719555,0.818869,0.390879,55.6348,44.2969,0.718945
60.2989,0.5000,0.719555,0.818869,0.390879,55.5469,44.3848,0.718923
60.3001,0.5000,0.719555,0.818869,0.390879,55.5469,44.5605,0.718901
60.3012,0.5000,0.719555,0.818869,0.390879,55.5469,44.7363,0.718879
60.3022,0.5000,0.719555,0.818869,0.390879,55.4590,44.8242,0.718857
60.3033,0.5000,0.719555,0.818869,0.390879,55.4590,44.9121,0.718835
60.3044,0.5000,0.719555,0.818869,0.390879,55.4590,45.0000,0.718813
60.3056,0.5000,0.719555,0.818869,0.390879,55.4590,45.1758,0.718791
60.3067,0.5000,0.719555,0.818869,0.390879,55.3711,45.3516,0.718769
60.3078,0.5000,0.719555,0.818869,0.390879,55.3711,45.4395,0.718747
60.3089,0.5000,0.719555,0.818869,0.390879,55.2832,45.5273,0.718725
60.3100,0.5000,0.719555,0.818869,0.390879,55.2832,45.7031,0.718703
60.3112,0.5000,0.719555,0.818869,0.390879,55.1953,45.7910,0.718681
60.3122,0.5000,0.719555,0.818869,0.390879,55.1953,45.8789,0.718659
60.3133,0.5000,0.719555,0.818869,0.390879,55.1953,45.9668,0.718637
60.3144,0.5000,0.719555,0.818869,0.390879,55.1074,46.0547,0.718615
60.3156,0.5000,0.719555,0.818869,0.390879,55.1074,46.0547,0.718594
60.3167,0.5000,0.719555,0.818869,0.390879,55.0195,46.1426,0.718572
60.3178,0.5000,0.719555,0.818869,0.390879,55.0195,46.2305,0.718550
60.3189,0.5000,0.719555,0.818869,0.390879,55.0195,46.3184,0.718528
60.3201,0.5000,0.719555,0.818869,0.390879,54.9316,46.4062,0.718506
60.3212,0.5000,0.719555,0.818869,0.390879,54.9316,46.5820,0.718484
60.3222,0.5000,0.719555,0.818869,0.390879,54.8438,46.5820,0.718462
60.3234,0.5000,0.719555,0.818869,0.390879,54.8438,46.6699,0.718440
60.3244,0.5000,0.719555,0.818869,0.390879,54.8438,46.6699,0.718418
60.3256,0.5000,0.719555,0.818869,0.390879,54.7559,46.7578,0.718396
60.3267,0.5000,0.719555,0.818869,0.390879,54.7559,46.7578,0.718374
60.3278,0.5000,0.719555,0.818869,0.390879,54.7559,46.7578,0.718352
60.3289,0.5000,0.719555,0.818869,0.390879,54.6680,46.8457,0.718330
60.3301,0.5000,0.719555,0.818869,0.390879,54.5801,46.8457,0.718308
